Entity,Code,Year,"Daily smoking prevalence - both (IHME, GHDx (2012))",Population
Honduras,HND,1999,13.2,6400469
Honduras,HND,2000,13.0,6577780
Honduras,HND,2001,12.8,6757992
Honduras,HND,2002,12.5,6938867
Honduras,HND,2003,12.2,7119213
Honduras,HND,2004,12.0,7299005
Honduras,HND,2005,11.8,7478362
Honduras,HND,2006,11.7,7656831
Honduras,HND,2007,11.5,7834805
Honduras,HND,2008,11.4,8012590
Honduras,HND,2009,11.4,8189904
Honduras,HND,2010,11.3,8365882
Honduras,HND,2011,11.3,8540587
Honduras,HND,2012,11.3,8715080
Hungary,HUN,1980,33.5,10695370
Hungary,HUN,1981,32.900002,10679329
Hungary,HUN,1982,32.299999,10656106
Hungary,HUN,1983,31.799999,10622986
Hungary,HUN,1984,31.299999,10584329
Hungary,HUN,1985,30.9,10547258
Hungary,HUN,1986,30.5,10511100
Hungary,HUN,1987,30.0,10475104
Hungary,HUN,1988,29.6,10440534
Hungary,HUN,1989,29.1,10403420
Hungary,HUN,1990,28.799999,10381280
Hungary,HUN,1991,28.9,10378175
Hungary,HUN,1992,29.1,10371477
Hungary,HUN,1993,29.299999,10356868
Hungary,HUN,1994,29.299999,10339937
Hungary,HUN,1995,29.299999,10322790
Hungary,HUN,1996,29.200001,10302236
Hungary,HUN,1997,29.9,10278600
Hungary,HUN,1998,30.4,10251715
Hungary,HUN,1999,30.6,10219797
Hungary,HUN,2000,30.6,10190596
Hungary,HUN,2001,30.9,10166692
Hungary,HUN,2002,31.0,10138462
Hungary,HUN,2003,31.1,10108970
Hungary,HUN,2004,31.299999,10085789
Hungary,HUN,2005,31.4,10065704
Hungary,HUN,2006,31.0,10049947
Hungary,HUN,2007,30.5,10034084
Hungary,HUN,2008,29.9,10016655
Hungary,HUN,2009,29.4,10001382
Hungary,HUN,2010,28.4,9979129
Hungary,HUN,2011,27.4,9946675
Hungary,HUN,2012,26.6,9916620
Iceland,ISL,1980,37.0,228147
Iceland,ISL,1981,36.299999,230752
Iceland,ISL,1982,35.700001,233851
Iceland,ISL,1983,35.700001,236969
Iceland,ISL,1984,35.5,239513
Iceland,ISL,1985,35.299999,241414
Iceland,ISL,1986,34.900002,243196
Iceland,ISL,1987,34.200001,245865
Iceland,ISL,1988,33.5,249732
Iceland,ISL,1989,32.799999,252861
Iceland,ISL,1990,32.0,254844
Iceland,ISL,1991,31.1,257814
Iceland,ISL,1992,30.4,261087
Iceland,ISL,1993,29.6,263758
Iceland,ISL,1994,29.0,266061
Iceland,ISL,1995,28.5,267517
Iceland,ISL,1996,28.1,268968
Iceland,ISL,1997,27.299999,271193
Iceland,ISL,1998,26.4,274119
Iceland,ISL,1999,25.4,277450
Iceland,ISL,2000,24.5,281294
Iceland,ISL,2001,23.700001,285060
Iceland,ISL,2002,23.0,287609
Iceland,ISL,2003,22.299999,289615
Iceland,ISL,2004,21.6,292171
Iceland,ISL,2005,20.700001,296851
Iceland,ISL,2006,19.9,303883
Iceland,ISL,2007,18.9,311661
Iceland,ISL,2008,17.700001,317519
Iceland,ISL,2009,16.5,318619
Iceland,ISL,2010,15.4,318163
Iceland,ISL,2011,14.7,319140
Iceland,ISL,2012,14.4,320847
India,IND,1980,17.6,687354031
India,IND,1981,17.6,703696255
India,IND,1982,17.6,720313474
India,IND,1983,17.6,737372685
India,IND,1984,17.6,754875451
India,IND,1985,17.6,772647801
India,IND,1986,17.6,790689978
India,IND,1987,17.6,808931261
India,IND,1988,17.5,827342997
India,IND,1989,17.5,846039530
India,IND,1990,17.4,864972219
India,IND,1991,17.299999,883927607
India,IND,1992,17.200001,902957072
India,IND,1993,17.1,922118380
India,IND,1994,16.9,941163775
India,IND,1995,16.799999,960301048
India,IND,1996,16.6,979678464
India,IND,1997,16.5,999133765
India,IND,1998,16.299999,1018665073
India,IND,1999,16.200001,1038225821
India,IND,2000,16.1,1057922728
India,IND,2001,15.9,1077898572
India,IND,2002,15.8,1097600381
India,IND,2003,15.6,1116802997
India,IND,2004,15.4,1135991510
India,IND,2005,15.0,1154676319
India,IND,2006,14.6,1172878890
India,IND,2007,13.9,1190676028
India,IND,2008,13.3,1207930962
India,IND,2009,12.8,1225524760
India,IND,2010,12.6,1243481564
India,IND,2011,12.6,1261224952
India,IND,2012,12.6,1278674506
Indonesia,IDN,1980,27.5,148950537
Indonesia,IDN,1981,27.6,152485036
Indonesia,IDN,1982,27.799999,156052154
Indonesia,IDN,1983,27.9,159651382
Indonesia,IDN,1984,28.1,163251124
Indonesia,IDN,1985,28.200001,166776182
Indonesia,IDN,1986,28.4,170175064
Indonesia,IDN,1987,28.6,173511158
Indonesia,IDN,1988,28.700001,176855069
Indonesia,IDN,1989,28.9,180201637
Indonesia,IDN,1990,29.0,183501097
Indonesia,IDN,1991,29.0,186778237
Indonesia,IDN,1992,29.0,190043743
Indonesia,IDN,1993,28.799999,193305171
Indonesia,IDN,1994,28.1,196591830
Indonesia,IDN,1995,27.6,199888054
Indonesia,IDN,1996,27.5,203204352
Indonesia,IDN,1997,27.5,206536090
Indonesia,IDN,1998,27.6,209826791
Indonesia,IDN,1999,27.700001,213004666
Indonesia,IDN,2000,27.9,216077791
Indonesia,IDN,2001,28.1,219097906
Indonesia,IDN,2002,28.299999,222088499
Indonesia,IDN,2003,28.4,225048004
Indonesia,IDN,2004,28.5,227926647
Indonesia,IDN,2005,28.5,230871649
Indonesia,IDN,2006,28.6,233951650
Indonesia,IDN,2007,28.700001,237062339
Indonesia,IDN,2008,28.9,240157901
Indonesia,IDN,2009,29.200001,243220024
Indonesia,IDN,2010,29.6,246305326
Indonesia,IDN,2011,29.9,249470029
Indonesia,IDN,2012,30.200001,252698526
Iran,IRN,1980,12.6,39842324
Iran,IRN,1981,12.5,41989316
Iran,IRN,1982,12.4,44272142
Iran,IRN,1983,12.4,46029541
Iran,IRN,1984,12.3,47793999
Iran,IRN,1985,12.2,49582288
Iran,IRN,1986,12.2,51446047
Iran,IRN,1987,12.1,53323493
Iran,IRN,1988,12.1,55072694
Iran,IRN,1989,12.1,56704919
Iran,IRN,1990,12.1,58380097
Iran,IRN,1991,12.1,59986931
Iran,IRN,1992,12.1,61184982
Iran,IRN,1993,12.0,61403548
Iran,IRN,1994,12.0,61520597
Iran,IRN,1995,12.0,62205571
Iran,IRN,1996,11.9,62881296
Iran,IRN,1997,11.7,63639637
Iran,IRN,1998,11.6,64519866
Iran,IRN,1999,11.5,65445389
Iran,IRN,2000,11.5,66418662
Iran,IRN,2001,11.5,67452003
Iran,IRN,2002,11.5,68011316
Iran,IRN,2003,11.5,68769345
Iran,IRN,2004,11.6,70256316
Iran,IRN,2005,11.6,71828456
Iran,IRN,2006,11.5,73392746
Iran,IRN,2007,11.5,74602646
Iran,IRN,2008,11.6,75514200
Iran,IRN,2009,11.6,76457832
Iran,IRN,2010,11.8,77420852
Iran,IRN,2011,12.0,78383602
Iran,IRN,2012,12.1,79370583
Iraq,IRQ,1980,17.799999,13591998
Iraq,IRQ,1981,17.799999,14006380
Iraq,IRQ,1982,17.6,14406080
Iraq,IRQ,1983,17.5,14840555
Iraq,IRQ,1984,17.4,15310730
Iraq,IRQ,1985,17.200001,15683430
Iraq,IRQ,1986,17.1,16074147
Iraq,IRQ,1987,17.1,16521051
Iraq,IRQ,1988,17.0,16908823
Iraq,IRQ,1989,17.0,17364553
Iraq,IRQ,1990,17.0,17581208
Iraq,IRQ,1991,17.0,17767257
Iraq,IRQ,1992,17.0,18300849
Iraq,IRQ,1993,17.0,19201194
Iraq,IRQ,1994,17.0,20139819
Iraq,IRQ,1995,17.1,20825860
Iraq,IRQ,1996,17.200001,21501321
Iraq,IRQ,1997,17.1,22176603
Iraq,IRQ,1998,17.1,22884401
Iraq,IRQ,1999,17.200001,23636530
Iraq,IRQ,2000,17.1,24424059
Iraq,IRQ,2001,17.1,25197841
Iraq,IRQ,2002,17.1,26006558
Iraq,IRQ,2003,17.0,26802660
Iraq,IRQ,2004,16.700001,27577878
Iraq,IRQ,2005,16.4,28407450
Iraq,IRQ,2006,16.200001,28616518
Iraq,IRQ,2007,16.200001,28391605
Iraq,IRQ,2008,16.200001,28971042
Iraq,IRQ,2009,16.200001,30058207
Iraq,IRQ,2010,16.299999,31045365
Iraq,IRQ,2011,16.4,32161425
Iraq,IRQ,2012,16.5,33654841
Ireland,IRL,1980,34.0,3415239
Ireland,IRL,1981,34.200001,3448826
Ireland,IRL,1982,34.400002,3475531
Ireland,IRL,1983,34.5,3497613
Ireland,IRL,1984,34.5,3515954
Ireland,IRL,1985,34.200001,3531274
Ireland,IRL,1986,33.799999,3541875
Ireland,IRL,1987,33.200001,3540381
Ireland,IRL,1988,32.599998,3525093
Ireland,IRL,1989,32.200001,3511071
Ireland,IRL,1990,31.700001,3514015
Ireland,IRL,1991,31.4,3534260
Ireland,IRL,1992,31.200001,3558417
Ireland,IRL,1993,31.1,3576120
Ireland,IRL,1994,30.9,3590161
Ireland,IRL,1995,30.6,3610696
Ireland,IRL,1996,30.0,3638507
Ireland,IRL,1997,29.299999,3672287
Ireland,IRL,1998,28.6,3711075
Ireland,IRL,1999,27.700001,3752937
Ireland,IRL,2000,26.799999,3802590
Ireland,IRL,2001,25.799999,3862978
Ireland,IRL,2002,25.0,3928440
Ireland,IRL,2003,24.200001,3992938
Ireland,IRL,2004,23.6,4066064
Ireland,IRL,2005,23.200001,4155282
Ireland,IRL,2006,23.299999,4268774
Ireland,IRL,2007,23.6,4393518
Ireland,IRL,2008,23.700001,4485992
Ireland,IRL,2009,23.799999,4533750
Ireland,IRL,2010,24.0,4559083
Ireland,IRL,2011,24.200001,4579604
Ireland,IRL,2012,24.299999,4600137
Israel,ISR,1980,32.900002,3721666
Israel,ISR,1981,32.700001,3802233
Israel,ISR,1982,32.599998,3883641
Israel,ISR,1983,32.400002,3959631
Israel,ISR,1984,32.200001,4033735
Israel,ISR,1985,31.9,4105362
Israel,ISR,1986,31.6,4168965
Israel,ISR,1987,31.0,4236875
Israel,ISR,1988,30.5,4307326
Israel,ISR,1989,30.1,4381512
Israel,ISR,1990,29.700001,4544995
Israel,ISR,1991,29.200001,4779892
Israel,ISR,1992,28.700001,4957239
Israel,ISR,1993,28.299999,5086041
Israel,ISR,1994,27.9,5216699
Israel,ISR,1995,27.5,5354736
Israel,ISR,1996,27.1,5499554
Israel,ISR,1997,26.6,5646476
Israel,ISR,1998,26.0,5790142
Israel,ISR,1999,25.4,5946079
Israel,ISR,2000,24.4,6111195
Israel,ISR,2001,23.4,6259977
Israel,ISR,2002,22.6,6387714
Israel,ISR,2003,21.9,6502821
Israel,ISR,2004,21.4,6615084
Israel,ISR,2005,20.9,6728208
Israel,ISR,2006,20.5,6844028
Israel,ISR,2007,20.1,6962456
Israel,ISR,2008,19.700001,7082621
Israel,ISR,2009,19.5,7206096
Israel,ISR,2010,19.4,7336737
Israel,ISR,2011,19.4,7471021
Israel,ISR,2012,19.4,7607784
Italy,ITA,1980,31.700001,56412088
Italy,ITA,1981,31.6,56646753
Italy,ITA,1982,31.299999,56719179
Italy,ITA,1983,31.0,56766113
Italy,ITA,1984,30.700001,56810354
Italy,ITA,1985,30.4,56855498
Italy,ITA,1986,30.0,56875982
Italy,ITA,1987,29.799999,56891919
Italy,ITA,1988,29.6,56928746
Italy,ITA,1989,29.4,56976750
Italy,ITA,1990,29.1,57031457
Italy,ITA,1991,28.5,57075393
Italy,ITA,1992,27.9,57124992
Italy,ITA,1993,27.200001,57170761
Italy,ITA,1994,26.6,57420136
Italy,ITA,1995,25.9,57403344
Italy,ITA,1996,25.200001,57162098
Italy,ITA,1997,24.5,57189272
Italy,ITA,1998,24.0,57215190
Italy,ITA,1999,23.6,57240797
Italy,ITA,2000,23.4,57272200
Italy,ITA,2001,23.4,57305758
Italy,ITA,2002,23.200001,57420635
Italy,ITA,2003,23.0,57739696
Italy,ITA,2004,22.700001,58176735
Italy,ITA,2005,22.5,58519697
Italy,ITA,2006,22.200001,58754433
Italy,ITA,2007,22.1,59108723
Italy,ITA,2008,22.1,59561686
Italy,ITA,2009,22.200001,59904016
Italy,ITA,2010,22.200001,60164212
Italy,ITA,2011,22.299999,60367882
Italy,ITA,2012,22.299999,60531522
Jamaica,JAM,1980,15.0,2145661
Jamaica,JAM,1981,15.0,2173822
Jamaica,JAM,1982,15.0,2203894
Jamaica,JAM,1983,15.0,2234834
Jamaica,JAM,1984,15.0,2264564
Jamaica,JAM,1985,15.0,2290656
Jamaica,JAM,1986,15.1,2312124
Jamaica,JAM,1987,15.2,2329816
Jamaica,JAM,1988,15.2,2345785
Jamaica,JAM,1989,15.3,2361922
Jamaica,JAM,1990,15.4,2379880
Jamaica,JAM,1991,15.5,2400873
Jamaica,JAM,1992,15.6,2424697
Jamaica,JAM,1993,15.8,2449911
Jamaica,JAM,1994,15.9,2475225
Jamaica,JAM,1995,15.9,2500152
Jamaica,JAM,1996,16.0,2524471
Jamaica,JAM,1997,15.9,2547852
Jamaica,JAM,1998,15.8,2569741
Jamaica,JAM,1999,15.7,2589797
Jamaica,JAM,2000,15.7,2607828
Jamaica,JAM,2001,15.5,2624409
Jamaica,JAM,2002,15.3,2640581
Jamaica,JAM,2003,15.1,2656627
Jamaica,JAM,2004,15.0,2672226
Jamaica,JAM,2005,14.8,2687069
Jamaica,JAM,2006,14.7,2700972
Jamaica,JAM,2007,14.6,2713809
Jamaica,JAM,2008,14.5,2725632
Jamaica,JAM,2009,14.6,2737001
Jamaica,JAM,2010,14.6,2748573
Jamaica,JAM,2011,14.6,2760492
Jamaica,JAM,2012,14.7,2772431
Japan,JPN,1980,36.700001,118358761
Japan,JPN,1981,36.700001,118994055
Japan,JPN,1982,36.400002,119485773
Japan,JPN,1983,36.0,119948942
Japan,JPN,1984,35.5,120384396
Japan,JPN,1985,34.799999,120832158
Japan,JPN,1986,34.099998,121366733
Japan,JPN,1987,33.5,121943589
Japan,JPN,1988,32.799999,122476957
Japan,JPN,1989,32.299999,122947411
Japan,JPN,1990,31.799999,123399767
Japan,JPN,1991,31.4,123889870
Japan,JPN,1992,31.200001,124383707
Japan,JPN,1993,31.0,124839954
Japan,JPN,1994,31.0,125286862
Japan,JPN,1995,31.1,125672659
Japan,JPN,1996,31.0,125975305
Japan,JPN,1997,30.9,126265926
Japan,JPN,1998,30.6,126549181
Japan,JPN,1999,30.299999,126801566
Japan,JPN,2000,29.799999,127027796
Japan,JPN,2001,29.200001,127260144
Japan,JPN,2002,28.6,127484599
Japan,JPN,2003,27.9,127671255
Japan,JPN,2004,27.0,127815770
Japan,JPN,2005,26.1,127913331
Japan,JPN,2006,25.1,127997248
